SITE,DEPLOYMENT,NIGHT,SPECIES,COUNT,MLE
002-00886,002-008862,2016-08-02,LABO,1.0,0.6769059
002-00886,002-008862,2016-08-02,LACI,5.0,1.0
002-00886,002-008862,2016-08-02,LANO,26.0,0.1698527
002-00886,002-008862,2016-08-02,MYLU,1.0,0.3842642
002-00886,002-008862,2016-08-02,MYSE,1.0,0.102757
002-00886,002-008862,2016-08-02,NYHU,5.0,0.0058322
002-00886,002-008862,2016-08-02,PESU,0.0,1.0
002-00886,002-008862,2016-08-03,EPFU,52.0,0.0
002-00886,002-008862,2016-08-03,LABO,0.0,1.0
002-00886,002-008862,2016-08-03,LACI,6.0,0.4413342
002-00886,002-008862,2016-08-03,LANO,18.0,0.2645692
002-00886,002-008862,2016-08-03,MYLU,3.0,4.344e-4
002-00886,002-008862,2016-08-03,MYSE,1.0,0.2054054
002-00886,002-008862,2016-08-03,NYHU,0.0,1.0
002-00886,002-008862,2016-08-03,PESU,0.0,1.0
002-00886,002-008862,2016-08-04,EPFU,58.0,0.0
002-00886,002-008862,2016-08-04,LABO,0.0,1.0
002-00886,002-008862,2016-08-04,LACI,2.0,1.0
002-00886,002-008862,2016-08-04,LANO,13.0,0.9797788
002-00886,002-008862,2016-08-04,MYLU,3.0,8.402e-4
002-00886,002-008862,2016-08-04,MYSE,1.0,0.1955309
002-00886,002-008862,2016-08-04,NYHU,0.0,1.0
002-00886,002-008862,2016-08-04,PESU,1.0,0.0620755
002-00886,002-008862,2016-08-05,EPFU,45.0,0.0
002-00886,002-008862,2016-08-05,LABO,5.0,0.001448
002-00886,002-008862,2016-08-05,LACI,3.0,0.9947415
002-00886,002-008862,2016-08-05,LANO,14.0,0.4793519
002-00886,002-008862,2016-08-05,MYLU,3.0,0.2208242
002-00886,002-008862,2016-08-05,MYSE,0.0,1.0
002-00886,002-008862,2016-08-05,NYHU,12.0,2.616e-4
002-00886,002-008862,2016-08-05,PESU,5.0,7.977e-4
002-00886,002-008862,2016-08-06,EPFU,21.0,0.0
002-00886,002-008862,2016-08-06,LABO,5.0,1.176e-4
002-00886,002-008862,2016-08-06,LACI,23.0,0.0
002-00886,002-008862,2016-08-06,LANO,5.0,1.0
002-00886,002-008862,2016-08-06,MYLU,2.0,0.50882
002-00886,002-008862,2016-08-06,MYSE,0.0,1.0
002-00886,002-008862,2016-08-06,NYHU,6.0,0.0972873
002-00886,002-008862,2016-08-06,PESU,4.0,0.0042208
002-00888,002-008881,2016-08-01,EPFU,42.0,0.0
002-00888,002-008881,2016-08-01,LABO,10.0,0.0
002-00888,002-008881,2016-08-01,LACI,0.0,1.0
002-00888,002-008881,2016-08-01,LANO,15.0,0.2446893
002-00888,002-008881,2016-08-01,MYLU,10.0,1.14e-5
002-00888,002-008881,2016-08-01,MYSE,3.0,0.0124062
002-00888,002-008881,2016-08-01,NYHU,2.0,1.0
002-00888,002-008881,2016-08-01,PESU,3.0,0.0909163
002-00888,002-008881,2016-08-02,EPFU,23.0,0.0
002-00888,002-008881,2016-08-02,LABO,0.0,1.0
002-00888,002-008881,2016-08-02,LACI,1.0,1.0
002-00888,002-008881,2016-08-02,LANO,9.0,0.3249215
002-00888,002-008881,2016-08-02,MYLU,4.0,3.28e-5
002-00888,002-008881,2016-08-02,MYSE,3.0,0.0012284
002-00888,002-008881,2016-08-02,NYHU,0.0,1.0
002-00888,002-008881,2016-08-02,PESU,0.0,1.0
002-00888,002-008881,2016-08-03,EPFU,13.0,9e-7
002-00888,002-008881,2016-08-03,LABO,1.0,0.3474977
002-00888,002-008881,2016-08-03,LACI,1.0,1.0
002-00888,002-008881,2016-08-03,LANO,11.0,0.0058418
002-00888,002-008881,2016-08-03,MYLU,1.0,0.4445205
002-00888,002-008881,2016-08-03,MYSE,0.0,1.0
002-00888,002-008881,2016-08-03,NYHU,3.0,0.0967974
002-00888,002-008881,2016-08-03,PESU,1.0,0.2524936
002-00888,002-008881,2016-08-04,EPFU,17.0,1e-7
002-00888,002-008881,2016-08-04,LABO,2.0,0.007276
002-00888,002-008881,2016-08-04,LACI,3.0,0.6434598
002-00888,002-008881,2016-08-04,LANO,17.0,1.367e-4
002-00888,002-008881,2016-08-04,MYLU,0.0,1.0
002-00888,002-008881,2016-08-04,MYSE,12.0,0.0
002-00888,002-008881,2016-08-04,NYHU,0.0,1.0
002-00888,002-008881,2016-08-04,PESU,0.0,1.0
002-00888,002-008881,2016-08-05,EPFU,20.0,0.0
002-00888,002-008881,2016-08-05,LABO,0.0,1.0
002-00888,002-008881,2016-08-05,LACI,0.0,1.0
002-00888,002-008881,2016-08-05,LANO,1.0,1.0
002-00888,002-008881,2016-08-05,MYLU,4.0,3.28e-5
002-00888,002-008881,2016-08-05,MYSE,7.0,0.0
002-00888,002-008881,2016-08-05,NYHU,0.0,1.0
002-00888,002-008881,2016-08-05,PESU,0.0,1.0
002-00888,002-008881,2016-08-06,EPFU,9.0,3.4e-6
002-00888,002-008881,2016-08-06,LABO,1.0,0.6632022
002-00888,002-008881,2016-08-06,LACI,1.0,0.9115328
002-00888,002-008881,2016-08-06,LANO,4.0,0.5275762
002-00888,002-008881,2016-08-06,MYLU,6.0,4.5e-6
002-00888,002-008881,2016-08-06,MYSE,0.0,1.0
002-00888,002-008881,2016-08-06,NYHU,0.0,1.0
002-00888,002-008881,2016-08-06,PESU,1.0,0.1965506
002-00888,002-008882,2016-08-01,EPFU,279.0,0.0
002-00888,002-008882,2016-08-01,LABO,4.0,0.0313183
002-00888,002-008882,2016-08-01,LACI,8.0,1.0
002-00888,002-008882,2016-08-01,LANO,73.0,0.2810458
002-00888,002-008882,2016-08-01,MYLU,2.0,0.3069324
002-00888,002-008882,2016-08-01,MYSE,6.0,0.0
002-00888,002-008882,2016-08-01,NYHU,4.0,0.218477
002-00888,002-008882,2016-08-01,PESU,3.0,0.0120713
002-00888,002-008882,2016-08-02,EPFU,157.0,0.0
002-00888,002-008882,2016-08-02,LABO,0.0,1.0
002-00888,002-008882,2016-08-02,LACI,6.0,1.0
002-00888,002-008882,2016-08-02,LANO,40.0,0.5692398
002-00888,002-008882,2016-08-02,MYLU,2.0,0.0203867
002-00888,002-008882,2016-08-02,MYSE,7.0,0.0
002-00888,002-008882,2016-08-02,NYHU,4.0,0.0038226000000000002
002-00888,002-008882,2016-08-02,PESU,1.0,0.1437751
002-00888,002-008882,2016-08-03,EPFU,188.0,0.0
002-00888,002-008882,2016-08-03,LABO,6.0,4.567e-4
002-00888,002-008882,2016-08-03,LACI,10.0,1.0
002-00888,002-008882,2016-08-03,LANO,87.0,1e-7
002-00888,002-008882,2016-08-03,MYLU,3.0,0.1637617
002-00888,002-008882,2016-08-03,MYSE,10.0,0.0
002-00888,002-008882,2016-08-03,NYHU,6.0,0.1169875
002-00888,002-008882,2016-08-03,PESU,3.0,0.0356052
002-00888,002-008882,2016-08-04,EPFU,231.0,0.0
002-00888,002-008882,2016-08-04,LABO,2.0,0.4313591
002-00888,002-008882,2016-08-04,LACI,1.0,1.0
002-00888,002-008882,2016-08-04,LANO,32.0,1.0
002-00888,002-008882,2016-08-04,MYLU,3.0,0.0229348
002-00888,002-008882,2016-08-04,MYSE,6.0,0.0
002-00888,002-008882,2016-08-04,NYHU,4.0,0.0645833
002-00888,002-008882,2016-08-04,PESU,1.0,0.3674098
002-00888,002-008882,2016-08-05,EPFU,98.0,0.0
002-00888,002-008882,2016-08-05,LABO,1.0,0.8358788
002-00888,002-008882,2016-08-05,LACI,10.0,0.3225589
002-00888,002-008882,2016-08-05,LANO,26.0,0.6553487
002-00888,002-008882,2016-08-05,MYLU,3.0,0.028581
002-00888,002-008882,2016-08-05,MYSE,12.0,0.0
002-00888,002-008882,2016-08-05,NYHU,8.0,1.891e-4
002-00888,002-008882,2016-08-05,PESU,4.0,2.499e-4
002-00888,002-008882,2016-08-06,EPFU,92.0,0.0
002-00888,002-008882,2016-08-06,LABO,2.0,0.1412488
002-00888,002-008882,2016-08-06,LACI,3.0,1.0
002-00888,002-008882,2016-08-06,LANO,12.0,1.0
002-00888,002-008882,2016-08-06,MYLU,2.0,0.1309955
002-00888,002-008882,2016-08-06,MYSE,1.0,0.1530567
002-00888,002-008882,2016-08-06,NYHU,2.0,0.500349
002-00888,002-008882,2016-08-06,PESU,1.0,0.3381327
002-00894,002-008941,2016-07-31,EPFU,144.0,0.0
002-00894,002-008941,2016-07-31,LABO,0.0,1.0
002-00894,002-008941,2016-07-31,LACI,1.0,1.0
002-00894,002-008941,2016-07-31,LANO,41.0,0.2557863
002-00894,002-008941,2016-07-31,MYLU,25.0,0.0
002-00894,002-008941,2016-07-31,MYSE,0.0,1.0
002-00894,002-008941,2016-07-31,NYHU,2.0,0.4914578
002-00894,002-008941,2016-07-31,PESU,10.0,0.0
002-00894,002-008941,2016-08-01,EPFU,56.0,0.0
002-00894,002-008941,2016-08-01,LABO,2.0,0.2885949
002-00894,002-008941,2016-08-01,LACI,2.0,1.0
002-00894,002-008941,2016-08-01,LANO,44.0,0.0
002-00894,002-008941,2016-08-01,MYLU,6.0,1.247e-4
002-00894,002-008941,2016-08-01,MYSE,0.0,1.0
002-00894,002-008941,2016-08-01,NYHU,6.0,0.0091721
002-00894,002-008941,2016-08-01,PESU,2.0,0.0673038
002-00894,002-008941,2016-08-02,EPFU,17.0,0.0
002-00894,002-008941,2016-08-02,LABO,1.0,0.6935255
002-00894,002-008941,2016-08-02,LACI,0.0,1.0
002-00894,002-008941,2016-08-02,LANO,15.0,6.505e-4
002-00894,002-008941,2016-08-02,MYLU,5.0,0.0017887
002-00894,002-008941,2016-08-02,MYSE,0.0,1.0
002-00894,002-008941,2016-08-02,NYHU,6.0,0.0047288
002-00894,002-008941,2016-08-02,PESU,8.0,0.0
002-00894,002-008941,2016-08-03,EPFU,106.0,0.0
002-00894,002-008941,2016-08-03,LABO,0.0,1.0
002-00894,002-008941,2016-08-03,LACI,6.0,1.0
002-00894,002-008941,2016-08-03,LANO,42.0,0.0044309
002-00894,002-008941,2016-08-03,MYLU,6.0,2.2e-6
002-00894,002-008941,2016-08-03,MYSE,0.0,1.0
002-00894,002-008941,2016-08-03,NYHU,4.0,0.0047367
002-00894,002-008941,2016-08-03,PESU,1.0,0.1907803
002-00894,002-008941,2016-08-04,EPFU,3.0,0.9883965
002-00894,002-008941,2016-08-04,LABO,2.0,0.110156
002-00894,002-008941,2016-08-04,LACI,2.0,0.82534130000000006
002-00894,002-008941,2016-08-04,LANO,23.0,0.0
002-00894,002-008941,2016-08-04,MYLU,1.0,0.7185799
002-00894,002-008941,2016-08-04,MYSE,6.0,0.0
002-00894,002-008941,2016-08-04,NYHU,9.0,2.51e-4
002-00894,002-008941,2016-08-04,PESU,2.0,0.0784789
002-00894,002-008941,2016-08-05,EPFU,4.0,0.2417277
002-00894,002-008941,2016-08-05,LABO,0.0,1.0
002-00894,002-008941,2016-08-05,LACI,3.0,0.1546619
002-00894,002-008941,2016-08-05,LANO,11.0,5.11e-5
002-00894,002-008941,2016-08-05,MYLU,0.0,1.0
002-00894,002-008941,2016-08-05,MYSE,1.0,0.0312041
002-00894,002-008941,2016-08-05,NYHU,3.0,0.0223221
002-00894,002-008941,2016-08-05,PESU,5.0,6e-7
002-00894,002-008942,2016-07-31,EPFU,20.0,0.0
002-00894,002-008942,2016-07-31,LABO,2.0,1.0
002-00894,002-008942,2016-07-31,LACI,0.0,1.0
002-00894,002-008942,2016-07-31,LANO,2.0,1.0
002-00894,002-008942,2016-07-31,MYLU,48.0,0.0
002-00894,002-008942,2016-07-31,MYSE,0.0,1.0
002-00894,002-008942,2016-07-31,NYHU,0.0,1.0
002-00894,002-008942,2016-07-31,PESU,2.0,0.0917734
002-00894,002-008942,2016-08-01,EPFU,13.0,0.0
002-00894,002-008942,2016-08-01,LABO,5.0,0.1294722
002-00894,002-008942,2016-08-01,LACI,0.0,1.0
002-00894,002-008942,2016-08-01,LANO,0.0,1.0
002-00894,002-008942,2016-08-01,MYLU,31.0,0.0
002-00894,002-008942,2016-08-01,MYSE,6.0,0.001012
002-00894,002-008942,2016-08-01,NYHU,0.0,1.0
002-00894,002-008942,2016-08-01,PESU,2.0,0.1570074
002-00894,002-008942,2016-08-02,EPFU,2.0,0.1664199
002-00894,002-008942,2016-08-02,LABO,3.0,0.2088531
002-00894,002-008942,2016-08-02,LACI,1.0,0.4681078
002-00894,002-008942,2016-08-02,LANO,2.0,0.4152608
002-00894,002-008942,2016-08-02,MYLU,15.0,0.0
002-00894,002-008942,2016-08-02,MYSE,1.0,0.6898567
002-00894,002-008942,2016-08-02,NYHU,0.0,1.0
002-00894,002-008942,2016-08-02,PESU,0.0,1.0
002-00894,002-008942,2016-08-03,EPFU,3.0,0.0345077
002-00894,002-008942,2016-08-03,LABO,4.0,0.0139924
002-00894,002-008942,2016-08-03,LACI,1.0,0.5490012
002-00894,002-008942,2016-08-03,LANO,2.0,0.5678367
002-00894,002-008942,2016-08-03,MYLU,9.0,1e-7
002-00894,002-008942,2016-08-03,MYSE,1.0,0.4902456
002-00894,002-008942,2016-08-03,NYHU,0.0,1.0
002-00894,002-008942,2016-08-03,PESU,0.0,1.0
002-00894,002-008942,2016-08-04,EPFU,2.0,0.0242699
002-00894,002-008942,2016-08-04,LABO,0.0,1.0
002-00894,002-008942,2016-08-04,LACI,1.0,0.3137362
002-00894,002-008942,2016-08-04,LANO,0.0,1.0
002-00894,002-008942,2016-08-04,MYLU,0.0,1.0
002-00894,002-008942,2016-08-04,MYSE,0.0,1.0
002-00894,002-008942,2016-08-04,NYHU,0.0,1.0
002-00894,002-008942,2016-08-04,PESU,0.0,1.0
002-00894,002-008942,2016-08-05,EPFU,12.0,0.0
002-00894,002-008942,2016-08-05,LABO,2.0,0.3949493
002-00894,002-008942,2016-08-05,LACI,0.0,1.0
002-00894,002-008942,2016-08-05,LANO,1.0,1.0
002-00894,002-008942,2016-08-05,MYLU,11.0,0.0
002-00894,002-008942,2016-08-05,MYSE,1.0,0.5611404
002-00894,002-008942,2016-08-05,NYHU,0.0,1.0
002-00894,002-008942,2016-08-05,PESU,1.0,0.3261198
002-00898,002-008981,2016-08-01,EPFU,40.0,0.0
002-00898,002-008981,2016-08-01,LABO,30.0,0.0
002-00898,002-008981,2016-08-01,LACI,2.0,1.0
002-00898,002-008981,2016-08-01,LANO,14.0,0.2880711
002-00898,002-008981,2016-08-01,MYLU,11.0,0.0348496
002-00898,002-008981,2016-08-01,MYSE,3.0,0.0136849
002-00898,002-008981,2016-08-01,NYHU,115.0,0.0
002-00898,002-008981,2016-08-01,PESU,1.0,1.0
002-00898,002-008981,2016-08-02,EPFU,37.0,0.0
002-00898,002-008981,2016-08-02,LABO,27.0,0.0
002-00898,002-008981,2016-08-02,LACI,0.0,1.0
002-00898,002-008981,2016-08-02,LANO,20.0,0.0057927
002-00898,002-008981,2016-08-02,MYLU,5.0,0.8775549
002-00898,002-008981,2016-08-02,MYSE,3.0,0.0023843
002-00898,002-008981,2016-08-02,NYHU,101.0,0.0
002-00898,002-008981,2016-08-02,PESU,3.0,0.9513213
002-00898,002-008981,2016-08-03,EPFU,49.0,0.0
002-00898,002-008981,2016-08-03,LABO,16.0,1.71e-5
002-00898,002-008981,2016-08-03,LACI,0.0,1.0
002-00898,002-008981,2016-08-03,LANO,7.0,1.0
002-00898,002-008981,2016-08-03,MYLU,4.0,0.9360909
002-00898,002-008981,2016-08-03,MYSE,3.0,7.439e-4
002-00898,002-008981,2016-08-03,NYHU,134.0,0.0
002-00898,002-008981,2016-08-03,PESU,6.0,0.119086
002-00898,002-008981,2016-08-04,EPFU,1.0,0.1637749
002-00898,002-008981,2016-08-04,LABO,3.0,0.0616924
002-00898,002-008981,2016-08-04,LACI,0.0,1.0
002-00898,002-008981,2016-08-04,LANO,0.0,1.0
002-00898,002-008981,2016-08-04,MYLU,1.0,0.8942427
002-00898,002-008981,2016-08-04,MYSE,0.0,1.0
002-00898,002-008981,2016-08-04,NYHU,18.0,0.0
002-00898,002-008981,2016-08-04,PESU,2.0,0.1744091
002-00898,002-008982,2016-08-01,EPFU,127.0,0.0
002-00898,002-008982,2016-08-01,LABO,14.0,0.0
002-00898,002-008982,2016-08-01,LACI,14.0,0.3251054
002-00898,002-008982,2016-08-01,LANO,62.0,2.8e-6
002-00898,002-008982,2016-08-01,MYLU,16.0,0.0
002-00898,002-008982,2016-08-01,MYSE,2.0,0.2210876
002-00898,002-008982,2016-08-01,NYHU,8.0,0.3401594
002-00898,002-008982,2016-08-01,PESU,2.0,0.588677
002-00898,002-008982,2016-08-02,EPFU,9.0,0.0219787
002-00898,002-008982,2016-08-02,LABO,15.0,0.0
002-00898,002-008982,2016-08-02,LACI,9.0,2.728e-4
002-00898,002-008982,2016-08-02,LANO,20.0,3e-7
002-00898,002-008982,2016-08-02,MYLU,21.0,0.0
002-00898,002-008982,2016-08-02,MYSE,17.0,0.0
002-00898,002-008982,2016-08-02,NYHU,5.0,0.9709959
002-00898,002-008982,2016-08-02,PESU,0.0,1.0
002-00898,002-008982,2016-08-03,EPFU,164.0,0.0
002-00898,002-008982,2016-08-03,LABO,18.0,0.0
002-00898,002-008982,2016-08-03,LACI,37.0,5.8e-6
002-00898,002-008982,2016-08-03,LANO,133.0,0.0
002-00898,002-008982,2016-08-03,MYLU,16.0,1e-7
002-00898,002-008982,2016-08-03,MYSE,7.0,8.6e-6
002-00898,002-008982,2016-08-03,NYHU,15.0,0.0115306
002-00898,002-008982,2016-08-03,PESU,2.0,0.7774674
002-00898,002-008982,2016-08-04,EPFU,1.0,1.0
002-00898,002-008982,2016-08-04,LABO,0.0,1.0
002-00898,002-008982,2016-08-04,LACI,2.0,0.5679735
002-00898,002-008982,2016-08-04,LANO,16.0,0.0
002-00898,002-008982,2016-08-04,MYLU,0.0,1.0
002-00898,002-008982,2016-08-04,MYSE,2.0,7.977e-4
002-00898,002-008982,2016-08-04,NYHU,0.0,1.0
002-00898,002-008982,2016-08-04,PESU,0.0,1.0
002-00898,002-008982,2016-08-05,EPFU,23.0,0.0
002-00898,002-008982,2016-08-05,LABO,5.0,0.016989
002-00898,002-008982,2016-08-05,LACI,8.0,0.0020975
002-00898,002-008982,2016-08-05,LANO,9.0,0.5234537
002-00898,002-008982,2016-08-05,MYLU,19.0,0.0
002-00898,002-008982,2016-08-05,MYSE,4.0,0.0077539
002-00898,002-008982,2016-08-05,NYHU,5.0,0.2152682
002-00898,002-008982,2016-08-05,PESU,3.0,0.0376395
002-00898,002-008982,2016-08-06,EPFU,22.0,3e-6
002-00898,002-008982,2016-08-06,LABO,15.0,0.0
002-00898,002-008982,2016-08-06,LACI,11.0,0.0028248
002-00898,002-008982,2016-08-06,LANO,40.0,0.0
002-00898,002-008982,2016-08-06,MYLU,15.0,2e-7
002-00898,002-008982,2016-08-06,MYSE,6.0,4.82e-5
002-00898,002-008982,2016-08-06,NYHU,6.0,0.8823511
002-00898,002-008982,2016-08-06,PESU,5.0,0.0180673
002-00900,002-009001,2016-08-01,EPFU,10.0,0.0481303
002-00900,002-009001,2016-08-01,LABO,1.0,0.30242
002-00900,002-009001,2016-08-01,LACI,1.0,1.0
002-00900,002-009001,2016-08-01,LANO,32.0,0.0
002-00900,002-009001,2016-08-01,MYLU,2.0,0.0899327
002-00900,002-009001,2016-08-01,MYSE,0.0,1.0
002-00900,002-009001,2016-08-01,NYHU,1.0,0.7713981
002-00900,002-009001,2016-08-01,PESU,2.0,0.0203067
002-00900,002-009001,2016-08-02,EPFU,45.0,0.0
002-00900,002-009001,2016-08-02,LABO,0.0,1.0
002-00900,002-009001,2016-08-02,LACI,0.0,1.0
002-00900,002-009001,2016-08-02,LANO,49.0,0.0
002-00900,002-009001,2016-08-02,MYLU,1.0,0.0755781
002-00900,002-009001,2016-08-02,MYSE,2.0,0.0069424
002-00900,002-009001,2016-08-02,NYHU,0.0,1.0
002-00900,002-009001,2016-08-02,PESU,0.0,1.0
002-00900,002-009001,2016-08-03,EPFU,34.0,0.0
002-00900,002-009001,2016-08-03,LABO,1.0,0.3057668
002-00900,002-009001,2016-08-03,LACI,3.0,1.0
002-00900,002-009001,2016-08-03,LANO,58.0,0.0
002-00900,002-009001,2016-08-03,MYLU,1.0,0.4644369
002-00900,002-009001,2016-08-03,MYSE,0.0,1.0
002-00900,002-009001,2016-08-03,NYHU,1.0,0.7589729
002-00900,002-009001,2016-08-03,PESU,2.0,0.0191216
002-00900,002-009001,2016-08-04,EPFU,36.0,0.0
002-00900,002-009001,2016-08-04,LABO,1.0,0.3515999
002-00900,002-009001,2016-08-04,LACI,4.0,0.9643569
002-00900,002-009001,2016-08-04,LANO,37.0,0.0
002-00900,002-009001,2016-08-04,MYLU,1.0,0.3306351
002-00900,002-009001,2016-08-04,MYSE,0.0,1.0
002-00900,002-009001,2016-08-04,NYHU,0.0,1.0
002-00900,002-009001,2016-08-04,PESU,1.0,0.1650781
002-00900,002-009001,2016-08-05,EPFU,26.0,0.0
002-00900,002-009001,2016-08-05,LABO,1.0,0.1959858
002-00900,002-009001,2016-08-05,LACI,2.0,0.995015
002-00900,002-009001,2016-08-05,LANO,13.0,0.0593222
002-00900,002-009001,2016-08-05,MYLU,0.0,1.0
002-00900,002-009001,2016-08-05,MYSE,2.0,7.646e-4
002-00900,002-009001,2016-08-05,NYHU,0.0,1.0
002-00900,002-009001,2016-08-05,PESU,1.0,0.1563729
002-00900,002-009001,2016-08-06,EPFU,12.0,1.538e-4
002-00900,002-009001,2016-08-06,LABO,0.0,1.0
002-00900,002-009001,2016-08-06,LACI,2.0,0.9068956
002-00900,002-009001,2016-08-06,LANO,18.0,1.8e-6
002-00900,002-009001,2016-08-06,MYLU,3.0,8.417e-4
002-00900,002-009001,2016-08-06,MYSE,1.0,0.217958
002-00900,002-009001,2016-08-06,NYHU,0.0,1.0
002-00900,002-009001,2016-08-06,PESU,1.0,0.0621098
002-00900,002-009002,2016-08-01,EPFU,23.0,0.0
002-00900,002-009002,2016-08-01,LABO,1.0,0.211101
002-00900,002-009002,2016-08-01,LACI,14.0,9.2e-6
002-00900,002-009002,2016-08-01,LANO,29.0,2e-7
002-00900,002-009002,2016-08-01,MYLU,0.0,1.0
002-00900,002-009002,2016-08-01,MYSE,1.0,0.0550602
002-00900,002-009002,2016-08-01,NYHU,1.0,0.6546248
002-00900,002-009002,2016-08-01,PESU,0.0,1.0
002-00900,002-009002,2016-08-02,EPFU,48.0,0.0
002-00900,002-009002,2016-08-02,LABO,0.0,1.0
002-00900,002-009002,2016-08-02,LACI,4.0,1.0
002-00900,002-009002,2016-08-02,LANO,38.0,1e-7
002-00900,002-009002,2016-08-02,MYLU,0.0,1.0
002-00900,002-009002,2016-08-02,MYSE,0.0,1.0
002-00900,002-009002,2016-08-02,NYHU,1.0,0.2169064
002-00900,002-009002,2016-08-02,PESU,0.0,1.0
002-00900,002-009002,2016-08-03,EPFU,15.0,1.117e-4
002-00900,002-009002,2016-08-03,LABO,0.0,1.0
002-00900,002-009002,2016-08-03,LACI,0.0,1.0
002-00900,002-009002,2016-08-03,LANO,28.0,0.0
002-00900,002-009002,2016-08-03,MYLU,0.0,1.0
002-00900,002-009002,2016-08-03,MYSE,0.0,1.0
002-00900,002-009002,2016-08-03,NYHU,0.0,1.0
002-00900,002-009002,2016-08-03,PESU,0.0,1.0
002-00900,002-009002,2016-08-04,EPFU,3.0,0.0268554
002-00900,002-009002,2016-08-04,LABO,0.0,1.0
002-00900,002-009002,2016-08-04,LACI,0.0,1.0
002-00900,002-009002,2016-08-04,LANO,2.0,0.4939588
002-00900,002-009002,2016-08-04,MYLU,0.0,1.0
002-00900,002-009002,2016-08-04,MYSE,0.0,1.0
002-00900,002-009002,2016-08-04,NYHU,3.0,0.0101421
002-00900,002-009002,2016-08-04,PESU,0.0,1.0
002-00909,002-009091,2016-08-01,EPFU,55.0,0.0
002-00909,002-009091,2016-08-01,LABO,20.0,0.0
002-00909,002-009091,2016-08-01,LACI,2.0,1.0
002-00909,002-009091,2016-08-01,LANO,7.0,1.0
002-00909,002-009091,2016-08-01,MYLU,16.0,1.3e-6
002-00909,002-009091,2016-08-01,MYSE,0.0,1.0
002-00909,002-009091,2016-08-01,NYHU,30.0,2e-7
002-00909,002-009091,2016-08-01,PESU,4.0,0.2314515
002-00909,002-009091,2016-08-02,EPFU,29.0,0.0
002-00909,002-009091,2016-08-02,LABO,22.0,0.0
002-00909,002-009091,2016-08-02,LACI,1.0,1.0
002-00909,002-009091,2016-08-02,LANO,16.0,0.0139946
002-00909,002-009091,2016-08-02,MYLU,18.0,2e-7
002-00909,002-009091,2016-08-02,MYSE,4.0,0.0072954
002-00909,002-009091,2016-08-02,NYHU,45.0,0.0
002-00909,002-009091,2016-08-02,PESU,2.0,0.9744776
002-00909,002-009091,2016-08-03,EPFU,109.0,0.0
002-00909,002-009091,2016-08-03,LABO,4.0,0.1359144
002-00909,002-009091,2016-08-03,LACI,1.0,1.0
002-00909,002-009091,2016-08-03,LANO,9.0,1.0
002-00909,002-009091,2016-08-03,MYLU,9.0,1.15e-5
002-00909,002-009091,2016-08-03,MYSE,0.0,1.0
002-00909,002-009091,2016-08-03,NYHU,25.0,0.0
002-00909,002-009091,2016-08-03,PESU,3.0,0.0611819
002-00909,002-009091,2016-08-04,EPFU,10.0,8e-7
002-00909,002-009091,2016-08-04,LABO,9.0,6e-7
002-00909,002-009091,2016-08-04,LACI,6.0,7.832e-4
002-00909,002-009091,2016-08-04,LANO,3.0,0.9965253
002-00909,002-009091,2016-08-04,MYLU,1.0,1.0
002-00909,002-009091,2016-08-04,MYSE,5.0,1e-7
002-00909,002-009091,2016-08-04,NYHU,23.0,0.0
002-00909,002-009091,2016-08-04,PESU,3.0,0.15256
002-00909,002-009091,2016-08-05,EPFU,7.0,7.86e-5
002-00909,002-009091,2016-08-05,LABO,8.0,9.31e-5
002-00909,002-009091,2016-08-05,LACI,1.0,0.8210683
002-00909,002-009091,2016-08-05,LANO,3.0,0.6279001
002-00909,002-009091,2016-08-05,MYLU,5.0,0.0492173
002-00909,002-009091,2016-08-05,MYSE,7.0,0.0
002-00909,002-009091,2016-08-05,NYHU,30.0,0.0
002-00909,002-009091,2016-08-05,PESU,2.0,0.4941558
002-00909,002-009091,2016-08-06,EPFU,11.0,1e-7
002-00909,002-009091,2016-08-06,LABO,17.0,0.0
002-00909,002-009091,2016-08-06,LACI,5.0,0.0072461
002-00909,002-009091,2016-08-06,LANO,3.0,0.9982124
002-00909,002-009091,2016-08-06,MYLU,9.0,0.0041041
002-00909,002-009091,2016-08-06,MYSE,22.0,0.0
002-00909,002-009091,2016-08-06,NYHU,31.0,0.0
002-00909,002-009091,2016-08-06,PESU,1.0,1.0
002-00909,002-009092,2016-08-01,EPFU,18.0,0.0
002-00909,002-009092,2016-08-01,LABO,8.0,1.022e-4
002-00909,002-009092,2016-08-01,LACI,0.0,1.0
002-00909,002-009092,2016-08-01,LANO,2.0,1.0
002-00909,002-009092,2016-08-01,MYLU,15.0,0.0
002-00909,002-009092,2016-08-01,MYSE,6.0,3.28e-5
002-00909,002-009092,2016-08-01,NYHU,13.0,9.497e-4
002-00909,002-009092,2016-08-01,PESU,3.0,0.1076103
002-00909,002-009092,2016-08-02,EPFU,29.0,0.0
002-00909,002-009092,2016-08-02,LABO,6.0,0.0167033
002-00909,002-009092,2016-08-02,LACI,0.0,1.0
002-00909,002-009092,2016-08-02,LANO,7.0,0.9505645
002-00909,002-009092,2016-08-02,MYLU,22.0,0.0
002-00909,002-009092,2016-08-02,MYSE,1.0,0.8479588
002-00909,002-009092,2016-08-02,NYHU,16.0,6.8e-6
002-00909,002-009092,2016-08-02,PESU,2.0,0.3381466
002-00909,002-009092,2016-08-03,EPFU,34.0,0.0
