samp.loc,TIME_GMT,precip_in,time_cst,precip_cm,date_CST,hour_CST,night,dep_site
02595,2016-06-27 17:00:00,0.08,2016-06-27 12:00:00,0.20320000000000002,2016-06-27,12,2016-06-27,004
02675,2016-06-27 17:00:00,0.08,2016-06-27 12:00:00,0.20320000000000002,2016-06-27,12,2016-06-27,004
02718,2016-06-27 17:00:00,0.08,2016-06-27 12:00:00,0.20320000000000002,2016-06-27,12,2016-06-27,004
02739,2016-06-27 17:00:00,0.08,2016-06-27 12:00:00,0.20320000000000002,2016-06-27,12,2016-06-27,004
02611,2016-06-27 17:00:00,0.05,2016-06-27 12:00:00,0.127,2016-06-27,12,2016-06-27,004
02653,2016-06-27 17:00:00,0.05,2016-06-27 12:00:00,0.127,2016-06-27,12,2016-06-27,004
02681,2016-06-27 17:00:00,0.05,2016-06-27 12:00:00,0.127,2016-06-27,12,2016-06-27,004
02709,2016-06-27 17:00:00,0.05,2016-06-27 12:00:00,0.127,2016-06-27,12,2016-06-27,004
02745,2016-06-27 17:00:00,0.05,2016-06-27 12:00:00,0.127,2016-06-27,12,2016-06-27,004
02757,2016-06-27 17:00:00,0.05,2016-06-27 12:00:00,0.127,2016-06-27,12,2016-06-27,004
02837,2016-06-27 17:00:00,0.05,2016-06-27 12:00:00,0.127,2016-06-27,12,2016-06-27,004
02963,2016-06-27 17:00:00,0.05,2016-06-27 12:00:00,0.127,2016-06-27,12,2016-06-27,004
03021,2016-06-27 17:00:00,0.05,2016-06-27 12:00:00,0.127,2016-06-27,12,2016-06-27,004
02601,2016-06-27 17:00:00,0.01,2016-06-27 12:00:00,0.025400000000000002,2016-06-27,12,2016-06-27,004
02614,2016-06-27 17:00:00,0.01,2016-06-27 12:00:00,0.025400000000000002,2016-06-27,12,2016-06-27,004
02617,2016-06-27 17:00:00,0.01,2016-06-27 12:00:00,0.025400000000000002,2016-06-27,12,2016-06-27,004
02678,2016-06-27 17:00:00,0.01,2016-06-27 12:00:00,0.025400000000000002,2016-06-27,12,2016-06-27,004
02726,2016-06-27 17:00:00,0.01,2016-06-27 12:00:00,0.025400000000000002,2016-06-27,12,2016-06-27,004
02793,2016-06-27 17:00:00,0.01,2016-06-27 12:00:00,0.025400000000000002,2016-06-27,12,2016-06-27,004
02806,2016-06-27 17:00:00,0.01,2016-06-27 12:00:00,0.025400000000000002,2016-06-27,12,2016-06-27,004
02889,2016-06-27 17:00:00,0.01,2016-06-27 12:00:00,0.025400000000000002,2016-06-27,12,2016-06-27,004
03094,2016-06-27 17:00:00,0.01,2016-06-27 12:00:00,0.025400000000000002,2016-06-27,12,2016-06-27,004
02696,2016-06-27 17:00:00,0.02,2016-06-27 12:00:00,0.050800000000000005,2016-06-27,12,2016-06-27,004
02595,2016-06-27 18:00:00,0.03,2016-06-27 13:00:00,0.0762,2016-06-27,13,2016-06-27,004
02675,2016-06-27 18:00:00,0.03,2016-06-27 13:00:00,0.0762,2016-06-27,13,2016-06-27,004
02718,2016-06-27 18:00:00,0.03,2016-06-27 13:00:00,0.0762,2016-06-27,13,2016-06-27,004
02739,2016-06-27 18:00:00,0.03,2016-06-27 13:00:00,0.0762,2016-06-27,13,2016-06-27,004
02611,2016-06-27 18:00:00,0.03,2016-06-27 13:00:00,0.0762,2016-06-27,13,2016-06-27,004
02653,2016-06-27 18:00:00,0.03,2016-06-27 13:00:00,0.0762,2016-06-27,13,2016-06-27,004
02681,2016-06-27 18:00:00,0.03,2016-06-27 13:00:00,0.0762,2016-06-27,13,2016-06-27,004
02709,2016-06-27 18:00:00,0.03,2016-06-27 13:00:00,0.0762,2016-06-27,13,2016-06-27,004
02745,2016-06-27 18:00:00,0.03,2016-06-27 13:00:00,0.0762,2016-06-27,13,2016-06-27,004
02757,2016-06-27 18:00:00,0.03,2016-06-27 13:00:00,0.0762,2016-06-27,13,2016-06-27,004
02837,2016-06-27 18:00:00,0.03,2016-06-27 13:00:00,0.0762,2016-06-27,13,2016-06-27,004
02963,2016-06-27 18:00:00,0.03,2016-06-27 13:00:00,0.0762,2016-06-27,13,2016-06-27,004
03021,2016-06-27 18:00:00,0.03,2016-06-27 13:00:00,0.0762,2016-06-27,13,2016-06-27,004
02601,2016-06-27 18:00:00,0.02,2016-06-27 13:00:00,0.050800000000000005,2016-06-27,13,2016-06-27,004
02614,2016-06-27 18:00:00,0.02,2016-06-27 13:00:00,0.050800000000000005,2016-06-27,13,2016-06-27,004
02617,2016-06-27 18:00:00,0.02,2016-06-27 13:00:00,0.050800000000000005,2016-06-27,13,2016-06-27,004
02678,2016-06-27 18:00:00,0.02,2016-06-27 13:00:00,0.050800000000000005,2016-06-27,13,2016-06-27,004
02726,2016-06-27 18:00:00,0.02,2016-06-27 13:00:00,0.050800000000000005,2016-06-27,13,2016-06-27,004
02793,2016-06-27 18:00:00,0.02,2016-06-27 13:00:00,0.050800000000000005,2016-06-27,13,2016-06-27,004
02806,2016-06-27 18:00:00,0.02,2016-06-27 13:00:00,0.050800000000000005,2016-06-27,13,2016-06-27,004
02889,2016-06-27 18:00:00,0.02,2016-06-27 13:00:00,0.050800000000000005,2016-06-27,13,2016-06-27,004
03094,2016-06-27 18:00:00,0.02,2016-06-27 13:00:00,0.050800000000000005,2016-06-27,13,2016-06-27,004
02595,2016-06-27 21:00:00,0.06,2016-06-27 16:00:00,0.1524,2016-06-27,16,2016-06-27,004
02675,2016-06-27 21:00:00,0.06,2016-06-27 16:00:00,0.1524,2016-06-27,16,2016-06-27,004
02718,2016-06-27 21:00:00,0.06,2016-06-27 16:00:00,0.1524,2016-06-27,16,2016-06-27,004
02739,2016-06-27 21:00:00,0.06,2016-06-27 16:00:00,0.1524,2016-06-27,16,2016-06-27,004
02611,2016-06-27 21:00:00,0.06,2016-06-27 16:00:00,0.1524,2016-06-27,16,2016-06-27,004
02653,2016-06-27 21:00:00,0.06,2016-06-27 16:00:00,0.1524,2016-06-27,16,2016-06-27,004
02681,2016-06-27 21:00:00,0.06,2016-06-27 16:00:00,0.1524,2016-06-27,16,2016-06-27,004
02709,2016-06-27 21:00:00,0.06,2016-06-27 16:00:00,0.1524,2016-06-27,16,2016-06-27,004
02745,2016-06-27 21:00:00,0.06,2016-06-27 16:00:00,0.1524,2016-06-27,16,2016-06-27,004
02757,2016-06-27 21:00:00,0.06,2016-06-27 16:00:00,0.1524,2016-06-27,16,2016-06-27,004
02837,2016-06-27 21:00:00,0.06,2016-06-27 16:00:00,0.1524,2016-06-27,16,2016-06-27,004
02963,2016-06-27 21:00:00,0.06,2016-06-27 16:00:00,0.1524,2016-06-27,16,2016-06-27,004
03021,2016-06-27 21:00:00,0.06,2016-06-27 16:00:00,0.1524,2016-06-27,16,2016-06-27,004
02601,2016-06-27 21:00:00,0.03,2016-06-27 16:00:00,0.0762,2016-06-27,16,2016-06-27,004
02614,2016-06-27 21:00:00,0.03,2016-06-27 16:00:00,0.0762,2016-06-27,16,2016-06-27,004
02617,2016-06-27 21:00:00,0.03,2016-06-27 16:00:00,0.0762,2016-06-27,16,2016-06-27,004
02678,2016-06-27 21:00:00,0.03,2016-06-27 16:00:00,0.0762,2016-06-27,16,2016-06-27,004
02726,2016-06-27 21:00:00,0.03,2016-06-27 16:00:00,0.0762,2016-06-27,16,2016-06-27,004
02793,2016-06-27 21:00:00,0.03,2016-06-27 16:00:00,0.0762,2016-06-27,16,2016-06-27,004
02806,2016-06-27 21:00:00,0.03,2016-06-27 16:00:00,0.0762,2016-06-27,16,2016-06-27,004
02889,2016-06-27 21:00:00,0.03,2016-06-27 16:00:00,0.0762,2016-06-27,16,2016-06-27,004
03094,2016-06-27 21:00:00,0.03,2016-06-27 16:00:00,0.0762,2016-06-27,16,2016-06-27,004
02696,2016-06-27 21:00:00,0.04,2016-06-27 16:00:00,0.10160000000000001,2016-06-27,16,2016-06-27,004
00009,2016-07-01 23:00:00,0.01,2016-07-01 18:00:00,0.025400000000000002,2016-07-01,18,2016-07-01,001
00053,2016-07-01 23:00:00,0.01,2016-07-01 18:00:00,0.025400000000000002,2016-07-01,18,2016-07-01,001
00061,2016-07-01 23:00:00,0.01,2016-07-01 18:00:00,0.025400000000000002,2016-07-01,18,2016-07-01,001
00066,2016-07-01 23:00:00,0.01,2016-07-01 18:00:00,0.025400000000000002,2016-07-01,18,2016-07-01,001
00097,2016-07-01 23:00:00,0.01,2016-07-01 18:00:00,0.025400000000000002,2016-07-01,18,2016-07-01,001
00113,2016-07-01 23:00:00,0.01,2016-07-01 18:00:00,0.025400000000000002,2016-07-01,18,2016-07-01,001
00121,2016-07-01 23:00:00,0.01,2016-07-01 18:00:00,0.025400000000000002,2016-07-01,18,2016-07-01,001
00125,2016-07-01 23:00:00,0.01,2016-07-01 18:00:00,0.025400000000000002,2016-07-01,18,2016-07-01,001
00153,2016-07-01 23:00:00,0.01,2016-07-01 18:00:00,0.025400000000000002,2016-07-01,18,2016-07-01,001
00157,2016-07-01 23:00:00,0.01,2016-07-01 18:00:00,0.025400000000000002,2016-07-01,18,2016-07-01,001
00209,2016-07-01 23:00:00,0.01,2016-07-01 18:00:00,0.025400000000000002,2016-07-01,18,2016-07-01,001
00009,2016-07-02 09:00:00,0.03,2016-07-02 04:00:00,0.0762,2016-07-02,4,2016-07-01,001
00053,2016-07-02 09:00:00,0.03,2016-07-02 04:00:00,0.0762,2016-07-02,4,2016-07-01,001
00061,2016-07-02 09:00:00,0.03,2016-07-02 04:00:00,0.0762,2016-07-02,4,2016-07-01,001
00066,2016-07-02 09:00:00,0.03,2016-07-02 04:00:00,0.0762,2016-07-02,4,2016-07-01,001
00097,2016-07-02 09:00:00,0.03,2016-07-02 04:00:00,0.0762,2016-07-02,4,2016-07-01,001
00113,2016-07-02 09:00:00,0.03,2016-07-02 04:00:00,0.0762,2016-07-02,4,2016-07-01,001
00121,2016-07-02 09:00:00,0.03,2016-07-02 04:00:00,0.0762,2016-07-02,4,2016-07-01,001
00125,2016-07-02 09:00:00,0.03,2016-07-02 04:00:00,0.0762,2016-07-02,4,2016-07-01,001
00153,2016-07-02 09:00:00,0.03,2016-07-02 04:00:00,0.0762,2016-07-02,4,2016-07-01,001
00157,2016-07-02 09:00:00,0.03,2016-07-02 04:00:00,0.0762,2016-07-02,4,2016-07-01,001
00209,2016-07-02 09:00:00,0.03,2016-07-02 04:00:00,0.0762,2016-07-02,4,2016-07-01,001
00004,2016-07-02 09:00:00,0.01,2016-07-02 04:00:00,0.025400000000000002,2016-07-02,4,2016-07-01,001
00015,2016-07-02 09:00:00,0.01,2016-07-02 04:00:00,0.025400000000000002,2016-07-02,4,2016-07-01,001
00017,2016-07-02 09:00:00,0.01,2016-07-02 04:00:00,0.025400000000000002,2016-07-02,4,2016-07-01,001
00018,2016-07-02 09:00:00,0.01,2016-07-02 04:00:00,0.025400000000000002,2016-07-02,4,2016-07-01,001
00020,2016-07-02 09:00:00,0.01,2016-07-02 04:00:00,0.025400000000000002,2016-07-02,4,2016-07-01,001
00034,2016-07-02 09:00:00,0.01,2016-07-02 04:00:00,0.025400000000000002,2016-07-02,4,2016-07-01,001
00050,2016-07-02 09:00:00,0.01,2016-07-02 04:00:00,0.025400000000000002,2016-07-02,4,2016-07-01,001
00059,2016-07-02 09:00:00,0.01,2016-07-02 04:00:00,0.025400000000000002,2016-07-02,4,2016-07-01,001
00091,2016-07-02 09:00:00,0.01,2016-07-02 04:00:00,0.025400000000000002,2016-07-02,4,2016-07-01,001
00093,2016-07-02 09:00:00,0.01,2016-07-02 04:00:00,0.025400000000000002,2016-07-02,4,2016-07-01,001
00098,2016-07-02 09:00:00,0.01,2016-07-02 04:00:00,0.025400000000000002,2016-07-02,4,2016-07-01,001
00155,2016-07-02 09:00:00,0.01,2016-07-02 04:00:00,0.025400000000000002,2016-07-02,4,2016-07-01,001
00009,2016-07-02 10:00:00,0.03,2016-07-02 05:00:00,0.0762,2016-07-02,5,2016-07-01,001
00053,2016-07-02 10:00:00,0.03,2016-07-02 05:00:00,0.0762,2016-07-02,5,2016-07-01,001
00061,2016-07-02 10:00:00,0.03,2016-07-02 05:00:00,0.0762,2016-07-02,5,2016-07-01,001
00066,2016-07-02 10:00:00,0.03,2016-07-02 05:00:00,0.0762,2016-07-02,5,2016-07-01,001
00097,2016-07-02 10:00:00,0.03,2016-07-02 05:00:00,0.0762,2016-07-02,5,2016-07-01,001
00113,2016-07-02 10:00:00,0.03,2016-07-02 05:00:00,0.0762,2016-07-02,5,2016-07-01,001
00121,2016-07-02 10:00:00,0.03,2016-07-02 05:00:00,0.0762,2016-07-02,5,2016-07-01,001
00125,2016-07-02 10:00:00,0.03,2016-07-02 05:00:00,0.0762,2016-07-02,5,2016-07-01,001
00153,2016-07-02 10:00:00,0.03,2016-07-02 05:00:00,0.0762,2016-07-02,5,2016-07-01,001
00157,2016-07-02 10:00:00,0.03,2016-07-02 05:00:00,0.0762,2016-07-02,5,2016-07-01,001
00209,2016-07-02 10:00:00,0.03,2016-07-02 05:00:00,0.0762,2016-07-02,5,2016-07-01,001
00004,2016-07-02 10:00:00,0.04,2016-07-02 05:00:00,0.10160000000000001,2016-07-02,5,2016-07-01,001
00015,2016-07-02 10:00:00,0.04,2016-07-02 05:00:00,0.10160000000000001,2016-07-02,5,2016-07-01,001
00017,2016-07-02 10:00:00,0.04,2016-07-02 05:00:00,0.10160000000000001,2016-07-02,5,2016-07-01,001
00018,2016-07-02 10:00:00,0.04,2016-07-02 05:00:00,0.10160000000000001,2016-07-02,5,2016-07-01,001
00020,2016-07-02 10:00:00,0.04,2016-07-02 05:00:00,0.10160000000000001,2016-07-02,5,2016-07-01,001
00034,2016-07-02 10:00:00,0.04,2016-07-02 05:00:00,0.10160000000000001,2016-07-02,5,2016-07-01,001
00050,2016-07-02 10:00:00,0.04,2016-07-02 05:00:00,0.10160000000000001,2016-07-02,5,2016-07-01,001
00059,2016-07-02 10:00:00,0.04,2016-07-02 05:00:00,0.10160000000000001,2016-07-02,5,2016-07-01,001
00091,2016-07-02 10:00:00,0.04,2016-07-02 05:00:00,0.10160000000000001,2016-07-02,5,2016-07-01,001
00093,2016-07-02 10:00:00,0.04,2016-07-02 05:00:00,0.10160000000000001,2016-07-02,5,2016-07-01,001
00098,2016-07-02 10:00:00,0.04,2016-07-02 05:00:00,0.10160000000000001,2016-07-02,5,2016-07-01,001
00155,2016-07-02 10:00:00,0.04,2016-07-02 05:00:00,0.10160000000000001,2016-07-02,5,2016-07-01,001
00009,2016-07-02 11:00:00,0.04,2016-07-02 06:00:00,0.10160000000000001,2016-07-02,6,2016-07-01,001
00053,2016-07-02 11:00:00,0.04,2016-07-02 06:00:00,0.10160000000000001,2016-07-02,6,2016-07-01,001
00061,2016-07-02 11:00:00,0.04,2016-07-02 06:00:00,0.10160000000000001,2016-07-02,6,2016-07-01,001
00066,2016-07-02 11:00:00,0.04,2016-07-02 06:00:00,0.10160000000000001,2016-07-02,6,2016-07-01,001
00097,2016-07-02 11:00:00,0.04,2016-07-02 06:00:00,0.10160000000000001,2016-07-02,6,2016-07-01,001
00113,2016-07-02 11:00:00,0.04,2016-07-02 06:00:00,0.10160000000000001,2016-07-02,6,2016-07-01,001
00121,2016-07-02 11:00:00,0.04,2016-07-02 06:00:00,0.10160000000000001,2016-07-02,6,2016-07-01,001
00125,2016-07-02 11:00:00,0.04,2016-07-02 06:00:00,0.10160000000000001,2016-07-02,6,2016-07-01,001
00153,2016-07-02 11:00:00,0.04,2016-07-02 06:00:00,0.10160000000000001,2016-07-02,6,2016-07-01,001
00157,2016-07-02 11:00:00,0.04,2016-07-02 06:00:00,0.10160000000000001,2016-07-02,6,2016-07-01,001
00209,2016-07-02 11:00:00,0.04,2016-07-02 06:00:00,0.10160000000000001,2016-07-02,6,2016-07-01,001
00004,2016-07-02 11:00:00,0.06,2016-07-02 06:00:00,0.1524,2016-07-02,6,2016-07-01,001
00015,2016-07-02 11:00:00,0.06,2016-07-02 06:00:00,0.1524,2016-07-02,6,2016-07-01,001
00017,2016-07-02 11:00:00,0.06,2016-07-02 06:00:00,0.1524,2016-07-02,6,2016-07-01,001
00018,2016-07-02 11:00:00,0.06,2016-07-02 06:00:00,0.1524,2016-07-02,6,2016-07-01,001
00020,2016-07-02 11:00:00,0.06,2016-07-02 06:00:00,0.1524,2016-07-02,6,2016-07-01,001
00034,2016-07-02 11:00:00,0.06,2016-07-02 06:00:00,0.1524,2016-07-02,6,2016-07-01,001
00050,2016-07-02 11:00:00,0.06,2016-07-02 06:00:00,0.1524,2016-07-02,6,2016-07-01,001
00059,2016-07-02 11:00:00,0.06,2016-07-02 06:00:00,0.1524,2016-07-02,6,2016-07-01,001
00091,2016-07-02 11:00:00,0.06,2016-07-02 06:00:00,0.1524,2016-07-02,6,2016-07-01,001
00093,2016-07-02 11:00:00,0.06,2016-07-02 06:00:00,0.1524,2016-07-02,6,2016-07-01,001
00098,2016-07-02 11:00:00,0.06,2016-07-02 06:00:00,0.1524,2016-07-02,6,2016-07-01,001
00155,2016-07-02 11:00:00,0.06,2016-07-02 06:00:00,0.1524,2016-07-02,6,2016-07-01,001
00009,2016-07-02 12:00:00,0.09,2016-07-02 07:00:00,0.2286,2016-07-02,7,2016-07-01,001
00053,2016-07-02 12:00:00,0.09,2016-07-02 07:00:00,0.2286,2016-07-02,7,2016-07-01,001
00061,2016-07-02 12:00:00,0.09,2016-07-02 07:00:00,0.2286,2016-07-02,7,2016-07-01,001
00066,2016-07-02 12:00:00,0.09,2016-07-02 07:00:00,0.2286,2016-07-02,7,2016-07-01,001
00097,2016-07-02 12:00:00,0.09,2016-07-02 07:00:00,0.2286,2016-07-02,7,2016-07-01,001
00113,2016-07-02 12:00:00,0.09,2016-07-02 07:00:00,0.2286,2016-07-02,7,2016-07-01,001
00121,2016-07-02 12:00:00,0.09,2016-07-02 07:00:00,0.2286,2016-07-02,7,2016-07-01,001
00125,2016-07-02 12:00:00,0.09,2016-07-02 07:00:00,0.2286,2016-07-02,7,2016-07-01,001
00153,2016-07-02 12:00:00,0.09,2016-07-02 07:00:00,0.2286,2016-07-02,7,2016-07-01,001
00157,2016-07-02 12:00:00,0.09,2016-07-02 07:00:00,0.2286,2016-07-02,7,2016-07-01,001
00209,2016-07-02 12:00:00,0.09,2016-07-02 07:00:00,0.2286,2016-07-02,7,2016-07-01,001
00004,2016-07-02 12:00:00,0.08,2016-07-02 07:00:00,0.20320000000000002,2016-07-02,7,2016-07-01,001
00015,2016-07-02 12:00:00,0.08,2016-07-02 07:00:00,0.20320000000000002,2016-07-02,7,2016-07-01,001
00017,2016-07-02 12:00:00,0.08,2016-07-02 07:00:00,0.20320000000000002,2016-07-02,7,2016-07-01,001
00018,2016-07-02 12:00:00,0.08,2016-07-02 07:00:00,0.20320000000000002,2016-07-02,7,2016-07-01,001
00020,2016-07-02 12:00:00,0.08,2016-07-02 07:00:00,0.20320000000000002,2016-07-02,7,2016-07-01,001
00034,2016-07-02 12:00:00,0.08,2016-07-02 07:00:00,0.20320000000000002,2016-07-02,7,2016-07-01,001
00050,2016-07-02 12:00:00,0.08,2016-07-02 07:00:00,0.20320000000000002,2016-07-02,7,2016-07-01,001
00059,2016-07-02 12:00:00,0.08,2016-07-02 07:00:00,0.20320000000000002,2016-07-02,7,2016-07-01,001
00091,2016-07-02 12:00:00,0.08,2016-07-02 07:00:00,0.20320000000000002,2016-07-02,7,2016-07-01,001
00093,2016-07-02 12:00:00,0.08,2016-07-02 07:00:00,0.20320000000000002,2016-07-02,7,2016-07-01,001
00098,2016-07-02 12:00:00,0.08,2016-07-02 07:00:00,0.20320000000000002,2016-07-02,7,2016-07-01,001
00155,2016-07-02 12:00:00,0.08,2016-07-02 07:00:00,0.20320000000000002,2016-07-02,7,2016-07-01,001
00009,2016-07-02 15:00:00,0.05,2016-07-02 10:00:00,0.127,2016-07-02,10,2016-07-01,001
00053,2016-07-02 15:00:00,0.05,2016-07-02 10:00:00,0.127,2016-07-02,10,2016-07-01,001
00061,2016-07-02 15:00:00,0.05,2016-07-02 10:00:00,0.127,2016-07-02,10,2016-07-01,001
00066,2016-07-02 15:00:00,0.05,2016-07-02 10:00:00,0.127,2016-07-02,10,2016-07-01,001
00097,2016-07-02 15:00:00,0.05,2016-07-02 10:00:00,0.127,2016-07-02,10,2016-07-01,001
00113,2016-07-02 15:00:00,0.05,2016-07-02 10:00:00,0.127,2016-07-02,10,2016-07-01,001
00121,2016-07-02 15:00:00,0.05,2016-07-02 10:00:00,0.127,2016-07-02,10,2016-07-01,001
00125,2016-07-02 15:00:00,0.05,2016-07-02 10:00:00,0.127,2016-07-02,10,2016-07-01,001
00153,2016-07-02 15:00:00,0.05,2016-07-02 10:00:00,0.127,2016-07-02,10,2016-07-01,001
00157,2016-07-02 15:00:00,0.05,2016-07-02 10:00:00,0.127,2016-07-02,10,2016-07-01,001
00209,2016-07-02 15:00:00,0.05,2016-07-02 10:00:00,0.127,2016-07-02,10,2016-07-01,001
00004,2016-07-02 15:00:00,0.1,2016-07-02 10:00:00,0.254,2016-07-02,10,2016-07-01,001
00015,2016-07-02 15:00:00,0.1,2016-07-02 10:00:00,0.254,2016-07-02,10,2016-07-01,001
00017,2016-07-02 15:00:00,0.1,2016-07-02 10:00:00,0.254,2016-07-02,10,2016-07-01,001
00018,2016-07-02 15:00:00,0.1,2016-07-02 10:00:00,0.254,2016-07-02,10,2016-07-01,001
00020,2016-07-02 15:00:00,0.1,2016-07-02 10:00:00,0.254,2016-07-02,10,2016-07-01,001
00034,2016-07-02 15:00:00,0.1,2016-07-02 10:00:00,0.254,2016-07-02,10,2016-07-01,001
00050,2016-07-02 15:00:00,0.1,2016-07-02 10:00:00,0.254,2016-07-02,10,2016-07-01,001
00059,2016-07-02 15:00:00,0.1,2016-07-02 10:00:00,0.254,2016-07-02,10,2016-07-01,001
00091,2016-07-02 15:00:00,0.1,2016-07-02 10:00:00,0.254,2016-07-02,10,2016-07-01,001
00093,2016-07-02 15:00:00,0.1,2016-07-02 10:00:00,0.254,2016-07-02,10,2016-07-01,001
00098,2016-07-02 15:00:00,0.1,2016-07-02 10:00:00,0.254,2016-07-02,10,2016-07-01,001
00155,2016-07-02 15:00:00,0.1,2016-07-02 10:00:00,0.254,2016-07-02,10,2016-07-01,001
00009,2016-07-02 16:00:00,0.02,2016-07-02 11:00:00,0.050800000000000005,2016-07-02,11,2016-07-01,001
00053,2016-07-02 16:00:00,0.02,2016-07-02 11:00:00,0.050800000000000005,2016-07-02,11,2016-07-01,001
00061,2016-07-02 16:00:00,0.02,2016-07-02 11:00:00,0.050800000000000005,2016-07-02,11,2016-07-01,001
00066,2016-07-02 16:00:00,0.02,2016-07-02 11:00:00,0.050800000000000005,2016-07-02,11,2016-07-01,001
00097,2016-07-02 16:00:00,0.02,2016-07-02 11:00:00,0.050800000000000005,2016-07-02,11,2016-07-01,001
00113,2016-07-02 16:00:00,0.02,2016-07-02 11:00:00,0.050800000000000005,2016-07-02,11,2016-07-01,001
00121,2016-07-02 16:00:00,0.02,2016-07-02 11:00:00,0.050800000000000005,2016-07-02,11,2016-07-01,001
00125,2016-07-02 16:00:00,0.02,2016-07-02 11:00:00,0.050800000000000005,2016-07-02,11,2016-07-01,001
00153,2016-07-02 16:00:00,0.02,2016-07-02 11:00:00,0.050800000000000005,2016-07-02,11,2016-07-01,001
00157,2016-07-02 16:00:00,0.02,2016-07-02 11:00:00,0.050800000000000005,2016-07-02,11,2016-07-01,001
00209,2016-07-02 16:00:00,0.02,2016-07-02 11:00:00,0.050800000000000005,2016-07-02,11,2016-07-01,001
00004,2016-07-02 16:00:00,0.03,2016-07-02 11:00:00,0.0762,2016-07-02,11,2016-07-01,001
00015,2016-07-02 16:00:00,0.03,2016-07-02 11:00:00,0.0762,2016-07-02,11,2016-07-01,001
00017,2016-07-02 16:00:00,0.03,2016-07-02 11:00:00,0.0762,2016-07-02,11,2016-07-01,001
00018,2016-07-02 16:00:00,0.03,2016-07-02 11:00:00,0.0762,2016-07-02,11,2016-07-01,001
00020,2016-07-02 16:00:00,0.03,2016-07-02 11:00:00,0.0762,2016-07-02,11,2016-07-01,001
00034,2016-07-02 16:00:00,0.03,2016-07-02 11:00:00,0.0762,2016-07-02,11,2016-07-01,001
00050,2016-07-02 16:00:00,0.03,2016-07-02 11:00:00,0.0762,2016-07-02,11,2016-07-01,001
00059,2016-07-02 16:00:00,0.03,2016-07-02 11:00:00,0.0762,2016-07-02,11,2016-07-01,001
00091,2016-07-02 16:00:00,0.03,2016-07-02 11:00:00,0.0762,2016-07-02,11,2016-07-01,001
00093,2016-07-02 16:00:00,0.03,2016-07-02 11:00:00,0.0762,2016-07-02,11,2016-07-01,001
00098,2016-07-02 16:00:00,0.03,2016-07-02 11:00:00,0.0762,2016-07-02,11,2016-07-01,001
00155,2016-07-02 16:00:00,0.03,2016-07-02 11:00:00,0.0762,2016-07-02,11,2016-07-01,001
00009,2016-07-02 17:00:00,0.06,2016-07-02 12:00:00,0.1524,2016-07-02,12,2016-07-02,001
00053,2016-07-02 17:00:00,0.06,2016-07-02 12:00:00,0.1524,2016-07-02,12,2016-07-02,001
00061,2016-07-02 17:00:00,0.06,2016-07-02 12:00:00,0.1524,2016-07-02,12,2016-07-02,001
00066,2016-07-02 17:00:00,0.06,2016-07-02 12:00:00,0.1524,2016-07-02,12,2016-07-02,001
00097,2016-07-02 17:00:00,0.06,2016-07-02 12:00:00,0.1524,2016-07-02,12,2016-07-02,001
00113,2016-07-02 17:00:00,0.06,2016-07-02 12:00:00,0.1524,2016-07-02,12,2016-07-02,001
00121,2016-07-02 17:00:00,0.06,2016-07-02 12:00:00,0.1524,2016-07-02,12,2016-07-02,001
00125,2016-07-02 17:00:00,0.06,2016-07-02 12:00:00,0.1524,2016-07-02,12,2016-07-02,001
00153,2016-07-02 17:00:00,0.06,2016-07-02 12:00:00,0.1524,2016-07-02,12,2016-07-02,001
00157,2016-07-02 17:00:00,0.06,2016-07-02 12:00:00,0.1524,2016-07-02,12,2016-07-02,001
00209,2016-07-02 17:00:00,0.06,2016-07-02 12:00:00,0.1524,2016-07-02,12,2016-07-02,001
00004,2016-07-02 17:00:00,0.11,2016-07-02 12:00:00,0.2794,2016-07-02,12,2016-07-02,001
00015,2016-07-02 17:00:00,0.11,2016-07-02 12:00:00,0.2794,2016-07-02,12,2016-07-02,001
00017,2016-07-02 17:00:00,0.11,2016-07-02 12:00:00,0.2794,2016-07-02,12,2016-07-02,001
00018,2016-07-02 17:00:00,0.11,2016-07-02 12:00:00,0.2794,2016-07-02,12,2016-07-02,001
00020,2016-07-02 17:00:00,0.11,2016-07-02 12:00:00,0.2794,2016-07-02,12,2016-07-02,001
00034,2016-07-02 17:00:00,0.11,2016-07-02 12:00:00,0.2794,2016-07-02,12,2016-07-02,001
00050,2016-07-02 17:00:00,0.11,2016-07-02 12:00:00,0.2794,2016-07-02,12,2016-07-02,001
00059,2016-07-02 17:00:00,0.11,2016-07-02 12:00:00,0.2794,2016-07-02,12,2016-07-02,001
00091,2016-07-02 17:00:00,0.11,2016-07-02 12:00:00,0.2794,2016-07-02,12,2016-07-02,001
00093,2016-07-02 17:00:00,0.11,2016-07-02 12:00:00,0.2794,2016-07-02,12,2016-07-02,001
00098,2016-07-02 17:00:00,0.11,2016-07-02 12:00:00,0.2794,2016-07-02,12,2016-07-02,001
00155,2016-07-02 17:00:00,0.11,2016-07-02 12:00:00,0.2794,2016-07-02,12,2016-07-02,001
00009,2016-07-02 18:00:00,0.03,2016-07-02 13:00:00,0.0762,2016-07-02,13,2016-07-02,001
00053,2016-07-02 18:00:00,0.03,2016-07-02 13:00:00,0.0762,2016-07-02,13,2016-07-02,001
00061,2016-07-02 18:00:00,0.03,2016-07-02 13:00:00,0.0762,2016-07-02,13,2016-07-02,001
